address,label,status,n_tx,n_sent,n_received,sent_ratio,n_counterparties,n_out_counterparties,n_in_counterparties,counterparty_ratio,repeat_counterparty_ratio,total_eth_sent,total_eth_received,mean_eth_sent,max_eth_sent,mean_eth_received,max_eth_received,net_eth_flow,value_concentration,zero_value_ratio,mean_gas_price_gwei,max_gas_price_gwei,std_gas_price_gwei,mean_gas_limit,failed_ratio,self_tx_ratio,first_block,last_block,lifetime_days,tx_per_active_day,mean_days_between_tx,min_days_between_tx,burstiness,degree,in_degree,out_degree,pagerank,clustering,community_size,neighbour_risk_ratio,n_labelled_neighbours
0x88572674702de1ad93940cd1585425c4409d97d9,0,ok,6,3.0,3.0,0.5,2.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0100465583802,0.0,0.0,0.0033488527934,0.0037005324561,0.0100465583802,0.0,0.5,22.351659005166667,24.670216374,1.6403932421524816,150000.0,0.0,0.0,4097911,4103299,1.2972976955550688,4.624998580169995,0.2594595391110137,0.0,1.8394504239015967,2.0,1.0,1.0,1.2794709161156552e-05,1.0,393.0,0.0,1.0
0x284e4db00b3ae36a6f3f2593f8fb0282e5512f85,0,ok,11,8.0,3.0,0.7272727272727273,5.0,2.0,3.0,0.4545454545454545,0.5454545454545454,1.5691786227846232,0.995000002,0.1961473278480779,0.881069,0.3316666673333333,0.995,-0.5741786207846231,0.5614841976603518,0.3636363636363636,26.13539954172728,133.0,40.01432564217866,523036.3636363637,0.0,0.0,6108252,25065957,2831.9166936014813,0.0038842950517766,283.1916693601481,0.0490001050934747,2.956378093152781,5.0,3.0,2.0,3.5474128203335026e-05,0.0,237.0,0.0,0.0
0xd2f4ea2f9d4c627c957305e28877081da9296d47,1,ok,3,0.0,2.0,0.0,2.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.816496580927726,580291.6666666666,0.0,0.0,5220377,5300415,13.49999103370364,0.2222223698156759,6.74999551685182,1.5970450937030491,0.7634005697165402,2.0,2.0,0.0,1.2755041268859982e-05,0.0,165.0,0.0,0.0
0x3ccdfc91b4f8b73eca4f9a2af281887a8311834f,0,ok,16,13.0,3.0,0.8125,10.0,8.0,2.0,0.625,0.375,17.267768330000003,17.28939539,1.3282898715384617,7.01,5.763131796666666,9.74696193,0.0216270599999965,0.4059586546468335,0.0,72.0,120.0,34.39113257803529,48062.5,0.0,0.0,4690299,15452621,1728.683124493656,0.0092556002735819,115.24554163291036,0.0004976458323222,3.4469266446339923,10.0,2.0,8.0,3.447684386883675e-05,0.0,11.0,0.0,0.0
0x8374aa52bf36eabca06e33c4163a081f53e39aa3,1,ok,14,1.0,13.0,0.0714285714285714,13.0,1.0,12.0,0.9285714285714286,0.0714285714285714,44.67,44.67924914,44.67,44.67,3.4368653184615385,10.0,0.0092491400000014,1.0,0.0,75.02857142864286,500.0,118.40998647898004,140392.85714285713,0.0,0.0,4361555,4421235,14.14490047407371,0.989755991967614,1.0880692672364392,0.0004740248151399,3.33026030772104,13.0,12.0,1.0,0.0001441781206636,0.0,14.0,0.0,0.0
0x64494eda6077515b8b2adb97e5cee0ba9438e64f,0,ok,5,3.0,2.0,0.6,5.0,3.0,2.0,1.0,0.0,1000.99685,1001.0,333.66561666666666,854.8329512637796,500.5,824.9302713237796,0.003150000000005,0.8539816596463611,0.0,46.4,50.0,4.409081537009721,34800.0,0.0,0.0,3995866,3995873,0.0013483202319454,5.0,0.0003370800579863,0.0,0.7423074898583614,5.0,2.0,3.0,3.447684386883675e-05,0.0,740.0,0.0,1.0
0x9327cb34984c3992ec1ea0eae98ccf80a74f95b9,1,ok,6,1.0,5.0,0.1666666666666666,6.0,1.0,5.0,1.0,0.0,15.34,15.350000001,15.34,15.34,3.0700000002,10.0,0.0100000009999998,1.0,0.0,22.6720059315,28.032035589,2.6355233988443194,720500.0,0.0,0.0,3892840,21169688,2703.0277772255545,0.0022197330158991,540.6055554451109,0.0096308587960622,1.990588506162858,6.0,5.0,1.0,6.190216306753938e-05,0.0,51.0,0.0,0.0
0x76bc96d31f29c001a8f670700cd2792d4aade442,0,ok,65,24.0,41.0,0.3692307692307692,14.0,3.0,12.0,0.2153846153846154,0.7846153846153846,132.92748331533977,132.9334,5.538645138139157,12.1798319958,3.242278048780488,9.237,0.0059166846602352,0.0916276430729239,0.0461538461538461,16.862241333215383,47.619047619,16.588844495071328,39329.230769230766,0.0,0.0,6069408,20530631,2205.4652164942604,0.0294722399219344,34.46039400772282,0.0003274261096009,3.790357538018783,14.0,12.0,3.0,0.0001044033702066,0.0329670329670329,880.0,0.0,0.0
0xcff5e190a3d92e480a8bc5b414362c0d1afeb54e,1,ok,8,0.0,7.0,0.0,4.0,0.0,4.0,0.5,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,7.0,1.7320508075688772,361588.625,0.125,0.0,5129958,5831012,120.2790373827793,0.0665120055337704,17.18271962611133,0.0017167699088652,2.003138952992499,4.0,4.0,0.0,2.408038779338161e-05,0.0,165.0,0.0,0.0
0x3639b8b8eda816b2cb62b65159a183972a3cf863,1,ok,11,1.0,10.0,0.0909090909090909,11.0,1.0,10.0,1.0,0.0,93.51818879941597,93.51862979941596,93.51818879941597,93.51818879941597,9.351862979941597,51.0,0.000440999999995,1.0,0.0,26.181818181818183,50.0,11.231596517440364,87045.45454545454,0.0,0.0,4383091,5260246,156.99487952796122,0.0700659794324111,15.699487952796122,0.0023701240756997,2.2096427591343626,11.0,10.0,1.0,0.0001222378653046,0.0,12.0,0.0,0.0
0x7c57981af4cee87567774b53f9da1bfceb8b944b,1,ok,3,1.0,2.0,0.3333333333333333,3.0,1.0,2.0,1.0,0.0,3.39979,3.4,3.39979,3.39979,1.7,3.1,0.00021,1.0,0.0,15.333333333333334,21.0,4.4969125210773475,21000.0,0.0,0.0,4496131,4669149,28.97576602509452,0.1035347951595772,14.48788301254726,2.3382775042592376,0.8386046117135147,3.0,2.0,1.0,3.447684386883675e-05,0.0,836.0,0.0,0.0
0xaf31bf4fa017768e6426308cf17e16d633700265,1,ok,11,10.0,1.0,0.9090909090909092,9.0,9.0,1.0,0.8181818181818182,0.1818181818181818,5.4948865,5.5,0.54948865,3.5,5.5,5.5,0.0051135000000002,0.6369558315717714,0.0,23.045454545454547,46.5,10.476064809092083,21954.545454545456,0.0,0.0,4384324,4767592,71.96806266148057,0.1528455761236924,7.196806266148059,0.0016588194447535,1.620798635570586,9.0,1.0,9.0,2.52836240668827e-05,0.0,10.0,0.0,0.0
0xc67cc846e7e1849d9f113bca15b1c477b30e5487,0,ok,17,11.0,6.0,0.6470588235294118,7.0,6.0,2.0,0.4117647058823529,0.5882352941176471,3.110216050681988,3.1327284846819876,0.2827469136983625,0.974638066,0.5221214141136646,0.983967,0.0225124339999998,0.3133666761787457,0.1764705882352941,41.8235294117647,75.0,23.387365352503643,79604.29411764706,0.1176470588235294,0.0,4936749,12324502,1194.3719004657423,0.0142334225992514,74.6482437791089,0.0012355925915417,3.7385385882846487,7.0,2.0,6.0,4.5418618195266615e-05,0.0,1393.0,0.0,0.0
0x56f0e244ea07e894170731285daf8cf4864e368e,1,ok,9,4.0,5.0,0.4444444444444444,7.0,3.0,5.0,0.7777777777777778,0.2222222222222222,2.0685856397867672,2.0864722535400393,0.5171464099466918,1.9531025608621224,0.4172944507080078,2.0,0.017886613753272,0.9441729282542304,0.0,23.333333333333332,41.0,7.803133273813083,27555.555555555555,0.0,0.0,5171988,5324691,25.77551025666573,0.3491686453684282,3.2219387820832157,0.0230153303703776,0.9651394620520712,7.0,5.0,3.0,8.160655540194135e-05,0.0,23.0,0.0,0.0
0x1d1c9f70a68c129096d8181529041843e8bc1a30,0,ok,100,85.0,15.0,0.85,30.0,23.0,9.0,0.3,0.6739130434782609,8.121629560466957,3.4865786866707853,0.0955485830643171,5.370182,0.2324385791113856,0.7368102158307855,-4.635050873796171,0.6612197663065094,0.71,40.0389231563,225.012708087,43.52878827865167,699182.58,0.0,0.0,7682636,19400081,1773.1912629918534,0.0563954955605144,17.911022858503568,0.0,3.158194459715519,30.0,9.0,23.0,0.00011987085788,0.0,30.0,0.0,0.0
0x439cb5628e64677c540a8635c86e41d83c1170d5,1,ok,2,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.0,5.6583297,5.6592957,5.6583297,5.6583297,5.6592957,5.6592957,0.000966,1.0,0.0,36.5,46.0,9.5,21000.0,0.0,0.0,11252001,11275394,3.592982854445775,0.5566405632927809,3.592982854445775,3.592982854445775,0.0,2.0,1.0,1.0,1.3085094893848697e-05,0.0,23.0,0.0,0.0
0xcc02b920ae227f1be7d01fc241c27e5f74d40436,1,ok,4,0.0,3.0,0.0,1.0,0.0,1.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.75,4.0,0.4330127018922193,315642.0,0.5,0.0,6559407,6566457,1.1541770416663752,3.465672817599013,0.3847256805554584,0.00491139166609,1.3850415167129628,1.0,1.0,0.0,2.3506716189355696e-05,0.0,2.0,0.0,0.0
0xdc3fd5cce7b17e461c692ff34f22fbd4b780b151,1,ok,6,0.0,5.0,0.0,2.0,0.0,2.0,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,41.0,13.708270009985457,395842.6666666667,0.0,0.0,5209119,5218187,1.534580998517297,3.909862044295586,0.3069161997034594,0.0015230733321772,1.3828363959960797,2.0,2.0,0.0,2.136492935669511e-05,0.0,165.0,0.0,0.0
0x36b0506de25f9e2a701ca6ebdd0c4e22c8ce8adc,0,ok,22,6.0,16.0,0.2727272727272727,14.0,2.0,12.0,0.6363636363636364,0.3636363636363636,1999.99,2000.0,333.3316666666667,899.0,125.0,900.0,0.0099999999997635,0.4495022475112375,0.0,22.227272727272727,50.0,6.0672879831992805,42719.77272727273,0.0,0.0,3977554,4949822,200.23622359935055,0.1098702302936927,9.535058266635742,0.0001926171752037,3.936102916081332,14.0,12.0,2.0,0.0001336310437281,0.0,393.0,0.0,1.0
0x3ccc90e0515ee207ffc65aa386eb7d6a6d6b2c7a,0,ok,5,3.0,2.0,0.6,5.0,3.0,2.0,1.0,0.0,2000.998677,2001.0,666.999559,1229.7897958754988,1000.5,1324.6776218701546,0.001323000000184,0.6145880104824771,0.0,21.0,21.0,0.0,34800.0,0.0,0.0,3812225,3812241,0.0030818748142984,5.0,0.0007704687035746,0.0,0.8477912480226762,5.0,2.0,3.0,3.447684386883675e-05,0.0,1143.0,0.0,1.0
0xfe9b7db8d9d57e9ad9341bcf51b110ba5d27b48b,1,ok,11,7.0,4.0,0.6363636363636364,10.0,7.0,3.0,0.9090909090909092,0.0909090909090909,10.39170116,10.39315016,1.4845287371428573,7.01352469,2.59828754,8.29305016,0.0014489999999991,0.6749159335909924,0.0,22.263389553,51.0,18.203704551564744,21000.0,0.0,0.0,5769306,15517741,1553.3722073597685,0.007081367844669,155.3372207359768,0.0005150309729355,2.9978415476321296,10.0,3.0,7.0,3.363040155125076e-05,0.0,2397.0,0.0,0.0
0x8c9d299cc3c2111499416cf4e3677328486cfac2,1,ok,24,1.0,23.0,0.0416666666666666,24.0,1.0,23.0,1.0,0.0,78.13649998782006,78.13733998782006,78.13649998782006,78.13649998782006,3.39727565164435,30.0,0.0008399999999966,1.0,0.0,43.583333333333336,150.0,28.223684892105936,120250.0,0.0,0.0,4736712,4762430,4.3811351018536975,5.478032391615905,0.1904841348632042,0.0,4.647953684106146,24.0,23.0,1.0,0.0002487371501087,0.0,314.0,0.0,0.0
0x0211009a98c9a450920b560266a9102e0e1917be,0,ok,16,15.0,1.0,0.9375,6.0,5.0,1.0,0.375,0.625,0.071837554170867,0.11,0.0047891702780578,0.071837554170867,0.11,0.11,0.038162445829133,1.0,0.875,57.105253849312504,71.0,16.17225658478669,47255.0,0.125,0.0,5240161,17407619,1910.359854477961,0.0083753853822332,127.35732363186408,0.0010153822242109,2.881191331107001,6.0,1.0,5.0,2.3506716189355696e-05,0.0,1474.0,0.0,0.0
0xe88379631857c0d8174efefdf8dca25b29610f08,1,ok,4,2.0,2.0,0.5,4.0,2.0,2.0,1.0,0.0,0.11215402,0.11387602,0.05607701,0.05760751,0.05693801,0.05846851,0.001722,0.5136464123176325,0.0,31.5,41.0,11.84271928232701,28250.0,0.0,0.0,5066076,5125642,10.080376241483073,0.39681058565444,3.36012541382769,0.0020307644456624,1.1578582646470774,4.0,2.0,2.0,2.3606183681216935e-05,0.0,1143.0,0.0,0.0
0xbf0c85867fcdd4064d22b0dfd91561a52134e035,1,ok,7,0.0,6.0,0.0,4.0,0.0,4.0,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.428571428571429,6.0,1.0497813183356477,377435.0,0.0,0.0,5207045,5818944,105.16177789777794,0.0665641085566689,17.52696298296299,0.0018615340745007,1.8566621002453536,4.0,4.0,0.0,1.320133630883191e-05,0.0,165.0,0.0,0.0
0xeb8ebbd75a5beef8678076daa040a9d355ebb738,0,ok,8,4.0,4.0,0.5,7.0,4.0,3.0,0.875,0.125,170.978299,170.98,42.74457475,69.98957999999999,42.745,69.99,0.001700999999997,0.4093477383349099,0.0,20.25,21.0,0.4330127018922193,22250.0,0.0,0.0,3375213,3733750,62.071158164168395,0.1288843359236388,8.867308309166914,0.0007047829639028,1.9877087205423511,7.0,3.0,4.0,3.457602541276109e-05,0.0,1143.0,0.0,0.0
0x8febabe4f5b70ed7b69f5f45cc93b4a7ec665bcf,0,ok,5,3.0,2.0,0.6,5.0,3.0,2.0,1.0,0.0,2000.998677,2001.0,666.999559,1468.2166282297371,1000.5,1379.2688334191982,0.0013229999999566,0.7337419285208938,0.0,21.0,21.0,0.0,34800.0,0.0,0.0,4154638,4154654,0.0038524059261436,5.0,0.0009631014815359,0.0,0.7905694153818652,5.0,2.0,3.0,2.899178002909622e-05,0.0,9.0,0.0,1.0
0xb17e8e3675502a14ac5e2a4507d7212ecdcd2b80,0,ok,10,4.0,6.0,0.4,6.0,3.0,3.0,0.6,0.4,29.1859592,29.18784847,7.2964898,15.08063009,4.864641411666667,12.41082508,0.001889270000003,0.5167083934661294,0.0,28.6284624259,51.0,8.513024548614494,21840.4,0.0,0.0,4036502,4357179,76.80781283685178,0.1301950886329896,8.534201426316864,0.2138085288885567,1.0372315967318206,6.0,3.0,3.0,1.314108947333129e-05,0.1333333333333333,1143.0,0.0,0.0
0x58429fd94c82b73c6dbf824fd2382d48b320a8d0,0,ok,41,37.0,4.0,0.902439024390244,10.0,6.0,4.0,0.2439024390243902,0.7560975609756098,0.169254991,0.204,0.0045744592162162,0.078254991,0.051,0.094,0.0347450089999999,0.4623496804298077,0.7317073170731707,37.25121951219512,124.0,32.63542233824648,54933.634146341465,0.073170731707317,0.0,4936196,12130113,1164.4941351637965,0.0352084212036267,29.112353379094905,0.0,2.649651304286366,10.0,4.0,6.0,3.5669475713655724e-05,0.0,9.0,0.0,0.0
0xd904a317e73f6339692c81b1c9301872c1221eb1,0,ok,67,26.0,41.0,0.3880597014925373,27.0,7.0,20.0,0.4029850746268656,0.5970149253731343,18.32821988073042,18.32944524736469,0.7049315338742469,10.95446677,0.4470596401796265,10.80488677,0.0012253666342694,0.5976830724033981,0.0746268656716417,30.733126721477618,173.0,26.489553697207963,33683.76119402985,0.0,0.0,5041145,18125150,2044.6915386148155,0.0327677787747825,30.98017482749721,0.0001692303684022,3.5678310878720954,27.0,20.0,7.0,0.0002580357622346,0.0028490028490028,2397.0,0.0,1.0
0xbc83d48dd0cd9c3f47bab6436defeb334b563f4c,1,ok,14,9.0,5.0,0.6428571428571429,10.0,6.0,4.0,0.7142857142857143,0.2857142857142857,0.98762,0.992,0.1097355555555555,0.45,0.1984,0.5,0.0043799999999999,0.4556408335189648,0.0,23.071428571428573,41.0,5.750332732165353,25928.571428571428,0.0,0.0,5337055,5784942,77.40025535675939,0.1808779562221092,5.953865796673798,0.008266603703852,1.4005654702144354,10.0,4.0,6.0,8.99067798692671e-05,0.0,2397.0,0.0,0.0
0xef6805af393c34fe772f8d827a5d26685215612a,1,ok,3,1.0,2.0,0.3333333333333333,3.0,1.0,2.0,1.0,0.0,3.099559,3.1,3.099559,3.099559,1.55,3.0,0.0004409999999999,1.0,0.0,24.0,30.0,4.242640687119285,64000.0,0.0,0.0,4396490,4401295,1.138844617591412,2.6342487409255355,0.569422308795706,0.1012042979620121,0.8222684703448779,3.0,2.0,1.0,3.447684386883675e-05,0.0,6.0,0.0,0.0
0x6ddfef85ecf643628254e5af7064e05b3c6b221e,1,ok,23,16.0,7.0,0.6956521739130435,14.0,11.0,5.0,0.6086956521739131,0.391304347826087,15.011891997,15.02743195,0.9382432498125,6.0,2.146775992857143,8.2,0.0155399529999993,0.3996831312934471,0.1739130434782608,16.10048924830435,51.311252711,12.189896586165716,69860.04347826086,0.0,0.0,3923250,5172439,248.66581649601736,0.0924936138151034,11.302991658909882,0.0001692303711617,3.135077118793731,14.0,5.0,11.0,7.816165130937812e-05,0.0329670329670329,3798.0,1.0,1.0
0x3cd318127131b47581ed744dbde776511797d595,0,ok,39,20.0,19.0,0.5128205128205128,15.0,14.0,1.0,0.3846153846153846,0.6153846153846154,1.109267120964779,1.12020651,0.0554633560482389,0.14667746,0.058958237368421,0.14847746,0.0109393890352209,0.1322291603418553,0.0,20.669107006410258,25.0,1.2254942092870718,306743.58974358975,0.0,0.0,2268183,3880079,273.529741948843,0.1425804730488649,7.198151103916919,0.000828781944734,1.3375305857238369,15.0,1.0,14.0,1.4352252763805418e-05,0.0,373.0,0.0,1.0
0xb298aa04352755f431249609e56ccc4a898a68d7,0,ok,5,3.0,2.0,0.6,5.0,3.0,2.0,1.0,0.0,1000.9986491911912,1001.0,333.6662163970637,747.7108630095751,500.49999999999994,746.1347056370033,0.0013508088087519,0.7469649071092422,0.0,21.326213697,21.522992742,0.1670093545548058,34800.0,0.0,0.0,4097899,4097916,0.0040931812977349,5.0,0.0010232953244337,0.0,1.157195033643909,5.0,2.0,3.0,2.3506716189355696e-05,0.0,23.0,0.0,0.0
0xbe468934c782f1a3538c048d38588a3b8e28f061,0,ok,3,2.0,1.0,0.6666666666666666,3.0,2.0,1.0,1.0,0.0,118.79634,118.8,59.39817,99.99634,118.8,118.8,0.0036599999999964,0.8417459662477818,0.0,55.333333333333336,126.0,49.968879203849355,21000.0,0.0,0.0,3812234,12028503,1378.5350859622242,0.0021762231738236,689.2675429811122,0.0013483202319454,0.999998043836177,3.0,1.0,2.0,2.3506716189355696e-05,0.0,4.0,0.0,0.0
0x0153775362c3071c1860e8dbfd53ccc82fa226f5,1,ok,2,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.0,0.999538,1.0,0.999538,0.999538,1.0,1.0,0.0004619999999999,1.0,0.0,67.5,113.0,45.5,33000.0,0.0,0.0,5266712,5330648,10.763009920001585,0.1858216256293951,10.763009920001585,10.763009920001585,0.0,2.0,1.0,1.0,1.4347711657218768e-05,0.0,966.0,0.0,1.0
0xd9204db19a18e051e861576a462c0cf83a2b6237,1,ok,7,0.0,6.0,0.0,4.0,0.0,4.0,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4285714285714284,7.0,1.8405855323893037,375191.5714285714,0.0,0.0,5127974,5830328,120.49736337592756,0.0580925574127411,20.08289389598793,0.0006867079629942,1.597457163599591,4.0,4.0,0.0,1.320133630883191e-05,0.0,165.0,0.0,0.0
0x28cafa19fc122990b2366ef8cc9c3bbde790c228,0,ok,24,17.0,7.0,0.7083333333333334,4.0,2.0,2.0,0.1666666666666666,0.8333333333333334,0.0230916231286,0.0300002781285982,0.0013583307722705,0.0230916231286,0.0042857540183711,0.005,0.0069086549999982,1.0,0.6666666666666666,14.875,20.0,2.697413884939919,97333.33333333331,0.0,0.0,6785833,8391080,265.9209230983782,0.0902523942846014,11.561779265146876,0.0,2.7991927785431727,4.0,2.0,2.0,3.447684386883675e-05,0.0,5.0,0.0,0.0
0x99fd6327eda3612831590660663a1de0af2dab7b,0,ok,37,17.0,20.0,0.4594594594594595,13.0,10.0,3.0,0.3513513513513513,0.6486486486486487,1.43311341,1.4447712500281082,0.0843007888235294,0.30009637,0.0722385625014054,0.1,0.0116578400281082,0.2094016899890707,0.0,24.699596886864867,50.0,8.926774613713246,35183.62162162162,0.0,0.0,3981149,5761619,338.690255227685,0.1092443594963389,9.40806264521347,0.0015450929160471,4.735769482910074,13.0,3.0,10.0,3.449872491665456e-05,0.0,1541.0,0.0,0.0
0x47ebea3e52fc08d8d9cb4cae5fc4c4bb5c81c50f,0,ok,87,76.0,11.0,0.8735632183908046,17.0,13.0,4.0,0.1954022988505747,0.8045977011494253,2.575,1.9839621693511356,0.0338815789473684,0.501,0.1803601972137396,0.419,-0.5910378306488646,0.1945631067961165,0.6781609195402298,18.984361635747128,100.0,14.260484433839094,190181.06896551725,0.0689655172413793,0.0,4667589,19571124,2311.7643487302794,0.0376335936003962,26.880980799189295,0.000331763887295,8.753652759906366,17.0,4.0,13.0,6.26995795273191e-05,0.0073529411764705,3798.0,0.0,0.0
0x7fbf068316c5806a62d549441ae82b00fdb10de1,1,ok,6,1.0,5.0,0.1666666666666666,6.0,1.0,5.0,1.0,0.0,6.19221388,6.192654880000001,6.19221388,6.19221388,1.2385309760000005,2.0,0.0004410000000012,1.0,0.0,23.333333333333332,31.0,3.72677996249965,170333.33333333334,0.0,0.0,4266978,4276891,2.3495039946282352,2.553730495337756,0.469900798925647,0.0135097072218303,1.6561737250444108,6.0,5.0,1.0,6.73872269072799e-05,0.0,7.0,0.0,0.0
0x82f7312c145ba9594c231cf2c37d955af3496cf3,0,ok,24,21.0,3.0,0.875,14.0,11.0,3.0,0.5833333333333334,0.4166666666666667,9.0893896224,9.098,0.4328280772571429,6.488386923,3.032666666666667,3.498,0.0086103776000001,0.7138418741573077,0.7916666666666666,35.80871101341666,122.0,30.98595179656004,68435.25,0.0,0.0,4615643,21282528,2559.50603199639,0.0093768093139754,111.28287095636476,0.0069670416690685,2.8340012514638366,14.0,3.0,11.0,3.459042646600965e-05,0.0109890109890109,3798.0,0.0,0.0
0xff7aa3ff19cc0baf3a43cfe636cdfb1a078b4ea0,0,ok,6,4.0,2.0,0.6666666666666666,3.0,2.0,1.0,0.5,0.5,0.1699999999999999,0.18,0.0424999999999999,0.09,0.09,0.09,0.01,0.5294117647058824,0.3333333333333333,30.833333333333332,50.5,13.906433363335436,97091.5,0.0,0.0,3976617,3986746,1.95101937495172,3.075315436141415,0.390203874990344,0.0017335545823529,1.8549733794651424,3.0,1.0,2.0,1.271942397119933e-05,0.0,740.0,0.0,0.0
0x4149cdcbebcde15b3a0203d6be0da243fa342c47,0,ok,7,4.0,3.0,0.5714285714285714,3.0,1.0,2.0,0.4285714285714285,0.5714285714285714,0.0,0.00172923,0.0,0.0,0.00057641,0.001,0.00172923,0.0,0.5714285714285714,9.227646916571429,18.123528416,3.937818629778023,29884.0,0.0,0.0,6425693,6824348,65.57517203870471,0.1067477184180067,10.929195339784116,0.0509570755561192,1.2689084604554506,3.0,2.0,1.0,1.985000696286201e-05,0.0,6.0,0.0,0.0
0x620a6aa598488d0d67d5aaada26c70645016f1eb,0,ok,7,4.0,3.0,0.5714285714285714,4.0,2.0,2.0,0.5714285714285714,0.4285714285714285,13.288718180000002,13.29,3.3221795450000005,10.12958,4.43,10.13,0.0012818199999973,0.7622691566478836,0.1428571428571428,23.6025,41.0,12.379743030450996,37597.42857142857,0.0,0.0,5852600,9028670,523.4140406949073,0.0133737337093718,87.23567344915121,0.0278971213874993,1.4936910885013444,4.0,2.0,2.0,2.4033258875086845e-05,0.0,2397.0,0.0,0.0
0x0e645f2069aab67e1ceb541e04efa2552258ec2a,0,ok,100,83.0,17.0,0.83,77.0,60.0,17.0,0.77,0.23,156.72163006000005,22.656211919999997,1.8882124103614464,28.89801316,1.332718348235294,9.56684262,-134.06541814000005,0.1843907133235951,0.0,19.83492303232,23.020544957,2.4628511767480696,21014.23,0.0,0.0,3408338,24421934,3243.8492555005546,0.0308275730847946,32.76615409596519,0.0,8.829680312062425,77.0,17.0,60.0,0.0001935436952213,0.0,178.0,0.0,0.0
0xef0683bef79b7ad85573415c781edfde8bec65b1,1,ok,24,0.0,24.0,0.0,4.0,0.0,4.0,0.1666666666666666,0.8333333333333334,0.0,10000.000043975053,0.0,0.0,416.66666849896046,10000.0,10000.000043975053,0.0,0.9166666666666666,11.190676581333332,222.19423937,44.17714157975133,37789.666666666664,0.0,0.0,4045875,25062933,3214.7237181014816,0.0074656493386541,139.77059643919486,0.0413128844427841,2.956415557098615,4.0,4.0,0.0,7.07298560537283e-05,0.3333333333333333,436.0,0.0,0.0
0x03ef451b2cd2b8595e3a4790a055b9b2a0aae9ad,0,ok,5,3.0,2.0,0.6,2.0,2.0,1.0,0.4,0.6,0.00315105,0.00456828,0.00105035,0.00315105,0.00228414,0.0039,0.00141723,1.0,0.4,24.75,30.0,10.5,72200.0,0.0,0.0,5245352,7622609,406.26234192212974,0.0123073184099312,101.56558548053243,0.0006733614813398,1.7200702287451803,2.0,1.0,2.0,1.4807829472449613e-05,0.0,182.0,0.0,0.0
0xdc7a92dc8f2f7e3a96361f6430d18f7a6090ff1f,0,ok,24,2.0,22.0,0.0833333333333333,4.0,2.0,2.0,0.1666666666666666,0.8333333333333334,1.0264163245994224,1.0265483779412556,0.5132081622997112,0.61,0.0466612899064207,0.0504795378587209,0.0001320533418331,0.5943007582601179,0.0,2.5941404596666664,26.988541778,5.227910602398771,55916.666666666664,0.0,0.0,5295732,23494636,2752.174537833333,0.0087203771672468,119.65976251449274,7.075009085925089,2.7675665985558298,4.0,2.0,2.0,1.2969951933379166e-05,0.0,1393.0,0.0,0.0
0xa4d463bc10902633ed17b4c3a3c81a6fce15c668,0,ok,23,12.0,11.0,0.5217391304347826,13.0,7.0,6.0,0.5652173913043478,0.4347826086956521,128.2267870183248,128.23102821164895,10.6855655848604,49.33568310077537,11.657366201058997,48.18976840440059,0.0042411933241339,0.3847533284424013,0.0,10.486953052043477,16.0,4.094469912192785,39434.782608695656,0.0,0.0,6613591,23164404,2482.741572366387,0.0092639525015396,112.8518896530176,0.0001637130561802,4.582278755942104,13.0,6.0,7.0,8.603763621972758e-05,0.0128205128205128,301.0,0.0,0.0
